URL,CATEGORY,SENTIMENT
https://www.computerblog.ro/stiri/pc-urile-de-gaming-geforce-gtx-battlebox-sunt-in-romania.html,IT&C,Positive
https://www.techcafe.ro/news/robotul-inmoov-intalneste-vizitatorii-bucharest-technology-week/,IT&C,Neutral
https://avantgarde.blog/2017/04/17/tarta-cu-rosii-cherry-dovlecel-si-mozarella/,Gastronomie,Neutral
http://hyperflash.ro/statul-islamic-revendicat-atacul/,Social,Negative
http://hyperflash.ro/bookfest/,Divertisment,Neutral
https://ideipentruvacanta.ro/unic-romania-cat-costa-o-vacanta-cu-trenul-prin-transilvania/,Turism & Calatorii,Positive
http://www.green-report.ro/compost-resturi-alimentare/,DIY,Positive
http://www.andreearaicu.ro/dezvoltare-personala/horoscopul-zilei-28-05-2017,Astrologie,Positive
https://www.tabu.ro/3-cupluri-celebre-din-care-drama-nu-lipsit/,Monden,Negative
http://www.capital.ro/cum-construiesti-peste-1-km-de-sosea-10-minute.html,DIY,Positive
https://www.juridice.ro/512725/ecaterina-milica-dobrota-la-baza-acestei-prevederi-fost-chiar-o-cesiune.html,Legal,Neutral
http://legestart.ro/spatiul-privat-virtual-disponibil-si-pentru-persoanele-juridice-de-la-1-iunie/,Legal,Neutral
http://www.mediafax.ro/cultura-media/foto-video-legendarul-muzician-gregg-allman-pionier-al-rockului-sudist-a-murit-la-varsta-de-69-de-ani-16390526,Monden,Negative
https://start-up.ro/cum-schimba-inteligenta-artificiala-invatamantul-de-la-distanta/,Educatie,Neutral
http://www.csid.ro/rd-16383127,Relatii & Sex,Neutral
http://www.rfi.ro/societate-95291-mae-romania-respectat-decizia-turciei-care-anulat-pasaportul-baschetbalistului,Sport,Negative
http://www.istorie-pe-scurt.ro/cum-a-reusit-mihai-viteazul-sa-realizeze-unirea-de-la-1600/,Istorie,Positive
http://okmagazine.ro/people/mel-gibson-eroul-razvratit-de-la-hollywood/index.html,Monden,Positive
http://www.mediafax.ro/life-inedit/video-nu-ti-asuma-riscul-sa-te-intalnesti-cu-moartea-greseala-pe-care-o-faci-si-tu-fara-sa-constati-pericolul-la-care-te-supui-16390341,Social,Negative
http://feedproxy.google.com/~r/promotor/VyzG/~3/LltLn3uBfpo/live-din-masina-politiei-cu-recordul-de-viteza-al-anului-video-16390654,Automobile,Negative
https://www.bucataras.ro/retete/crema-de-zahar-ars-82925.html,Gastronomie,Neutral
https://www.newmoney.ro/provincia-a-intrat-in-vizorul-dezvoltatorilor-de-locuinte/,Business,Neutral
http://www.rfi.ro/stiinta-95453-studiu-poluare-aer-inima,Sanatate,Negative
http://www.profit.ro/stiri/economie/conducerea-arcelormittal-vrea-ca-la-galati-sa-fie-produse-tevi-pentru-gazoductul-brua-17003376,Business,Neutral
https://start-up.ro/shoppingul-se-transforma-cum-vom-face-cumparaturi-in-viitor/,Business,Neutral
https://www.tabu.ro/ce-produse-ar-trebui-sa-evite-femeile-dieta-de-zi-cu-zi/,Sanatate,Negative
http://www.capital.ro/cannes-2017-un-film-rusesc-unul-francez-si-unul-britanic-favori.html,Divertisment,Positive
http://feedproxy.google.com/~r/MediafaxSport/~3/vTkAqNPnI4A/adrian-mutu-mesaj-pentru-francesco-totti-inaintea-ultimului-meci-din-cariera-se-retrage-unul-dintre-idolii-mei-16390796,Sport,Negative
https://www.paradisverde.ro/tratamente-chimice/cea-mai-simpla-ecologica-schema-de-tratamente-chimice-pentru-toti-pomii-din,DIY,Neutral
https://www.cariereonline.ro/actual/de-ce-lucruri-tin-cont-romanii-cand-isi-aleg-hotelul-pentru-vacanta,Turism & Calatorii,Positive
http://okmagazine.ro/people/remember-twin-peaks-frumosii-anilor-90/index.html,Divertisment,Positive
http://feedproxy.google.com/~r/promotor/VyzG/~3/FKRog0rdk2k/la-3-zile-de-la-coupe-apare-si-cabrio-galerie-foto-16392214,Automobile,Neutral
http://reptilianul.ro/2017/04/29/conace-abandonate-in-stresa-italia/,Turism & Calatorii,Neutral
http://angajatorulmeu.ro/colliers-international-lanseaza-o-noua-linie-de-business/,Business,Neutral
http://www.just.ro/achizitie-servicii-organizare-evenimente/,Legal,Neutral
https://www.newmoney.ro/cele-40-de-zile-de-inchisoare-ale-lui-ghita-arestat-inainte-de-inviere-eliberat-dupa-inaltare/,Politic,Negative
http://www.formula-as.ro/2017/1267/asa-m-am-vindecat-53/din-cauza-plagilor-de-pe-talpi-nu-mai-puteam-sa-stau-in-picioare-22331,Sanatate,Negative
http://feedproxy.google.com/~r/promotor/VyzG/~3/8n9b-VnJ908/a-promis-ca-merge-pana-la-capat-daca-atinge-1-milion-de-fani.-acum-filmuletul-ei-i-a-adus-1.8-milioane-de-fani-16391844,Monden,Positive
http://feedproxy.google.com/~r/MediafaxSport/~3/esm41fs2-7o/turneul-de-la-roland-garros-care-sunt-jucatoarele-romance-care-vor-juca-luni-in-turneu-si-la-ce-ora-sunt-programate-meciurile-16391598,Sport,Neutral
http://destinatii.eu/mini-concediul-de-rusalii-jucat-la-ruleta-ruseasca-de-romatsa/,Turism & Calatorii,Neutral
http://www.mrbricolage.ro/sfaturi-utile/electrice/,DIY,Neutral
http://alerg.ro/nimic-despre-alergare-2.html,Sport,Neutral
http://miscareaderezistenta.ro/actualitate/gigi-becali-solicita-dreptul-de-a-elabora-lucrari-stiintifice-in-inchisoare-am-fost-in-voit-si-in-acest-timp-am-acesat-42218.html,Social,Negative
http://www.businessmagazin.ro/actualitate/noi-reguli-la-executarea-silita-ce-bunuri-sunt-scoase-imediat-in-vanzare-16392505,Legal,Neutral
http://www.forbes.ro/linii-si-cordoane-un-eveniment-imaculatura-la-mezanin-84893?utm_source=rss&utm_medium=rss&utm_campaign=linii-si-cordoane-un-eveniment-imaculatura-la-mezanin,Arta & Traditii,Positive
http://hyperflash.ro/cronica-de-vara-kings-of-summer/,Divertisment,Positive
http://pispis.ro/news/sfaturi-pentru-modelul-de-video-chat/,IT&C,Neutral
http://www.businessmagazin.ro/actualitate/orasul-fantoma-din-sua-unde-nimeni-nu-vrea-sa-mai-locuiasca-de-aproape-20-de-ani-16392461,Social,Negative
http://www.clicksanatate.ro/O-bautura-utila-in-tratarea-acneei_0_18407.html,Sanatate,Positive
https://povesteacasei.ro/amenajare-eleganta-intr-un-apartament-de-2-camere,DIY,Neutral
http://legestart.ro/stiati-ca-legea-nu-ne-permite-sa-lasam-bacsis-taximetristilor/,Legal,Neutral
https://www.juridice.ro/513450/anaf-42000-de-controale-perioada-ianuarie-martie-2017.html,Legal,Negative
http://www.cunoastelumea.ro/sua-detine-un-sfert-din-avutia-globala-afla-ce-inseamna-asta/,Economic,Neutral
http://www.mediafax.ro/life-inedit/diferenta-dintre-whiskey-si-whisky-16392303,Gastronomie,Neutral
http://www.ecomagazin.ro/transhumanta-premiera-nationala-in-deschiderea-pelicam-2017/,Natura & Ecologie,Neutral
http://www.andreearaicu.ro/club-2/cum-sa-treci-de-menstruatie-mai-usor,Sanatate,Positive
http://amfostacolo.ro/blog/?p=2619,Turism & Calatorii,Neutral
https://www.agerpres.ro/cultura/2017/05/29/45-de-productii-din-26-de-tari-de-pe-cinci-continente-la-festivalul-international-de-teatru-radiofonic-grand-prix-nova-16-30-17,Divertisment,Neutral
https://ideipentruvacanta.ro/orasul-in-care-mii-de-oameni-vor-sa-se-mute-peste-noapte-primarul-a-promis-bani-si-locuri-de-munca/,Social,Positive
https://www.menshealth.ro/noutati/p-copiii-sunt-sarbatoriti-la-maratonul-dhl-stafeta-carpatilor-cu-inscriere-gratuita-la-crosul-copiilor-si-surprize/,Sport,Positive
http://pispis.ro/news/primul-eveniment-romanesc-educational-pentru-studiourile-de-video-chat/,Educatie,Neutral
http://devacademy.ro/blog/cum-se-intampla-invatarea-in-devacademy-anul-acesta/,IT&C,Neutral
http://destinatii.eu/vacanta-de-rusalii-costa-intre-450-si-800-de-lei/,Turism & Calatorii,Positive
http://www.clicksanatate.ro/Copiii-hraniti-cu-lingurita-tind-sa-ajunga-obezi_0_18444.html,Sanatate,Negative
http://feedproxy.google.com/~r/web-analytics-ro/~3/L8u5jW3HVRw/,IT&C,Neutral
http://www.casadex.ro/2017/05/nuanta-mobila-si-pereti-dormitor-la-parchet-gri-deschis/,DIY,Neutral
http://stiintasitehnica.com/banda-speciala-autobuz-probleme-aglomeratie-bucuresti/,Social,Negative
http://www.identitatea.ro/5-cele-mai-ciudate-obiective-turistice-din-romania/,Turism & Calatorii,Positive
http://reptilianul.ro/2017/03/27/satul-gherdeal/,Turism & Calatorii,Neutral
https://www.iqool.ro/teatrul-rosu-va-mentine-sanatosi-prin-ras-2/,Divertisment,Positive
http://okmagazine.ro/agenda/spectacole/regal-cultural-expozitia-lui-stefan-caltia/index.html,Arta & Traditii,Positive
http://stiintasitehnica.com/revista-stiinta-tehnica-nr-66-mai-2017/,Stiinta & Tehnologie,Neutral
http://infoub.unibuc.ro/2017/05/cea-de-a-doua-editie-a-conferintei-nationale-a-tinerilor-cercetatori-apel-la-contributii/,Educatie,Neutral
http://www.formula-as.ro/2017/1267/intrebarile-saptamanii-23/rodica-culcer-despre-stigmatul-esecului-22313,Politic,Negative
http://www.spatiulconstruit.ro/articol/casa-infinity-lumina-si-reflexiile-acesteia-object_id=20540,DIY,Positive
https://www.superghid.ro/cum-alegi-cea-mai-buna-bancuta-si-canapea-de-gradina/,DIY,Neutral
https://www.iqool.ro/incepe-sezonul-petrecerilor-ca-filme-pe-malul-lacului-buftea/,Divertisment,Positive
https://laboratoruldecariere.ro/internship-la-asociatia-art-out/,Business,Neutral
http://casepractice.ro/cele-mai-frecvente-greseli-la-planul-casei/,DIY,Negative
http://www.clicksanatate.ro/Faina-alba-creste-riscul-de-diabet-iata-ce-contraindicatii-mai-are_0_18445.html,Sanatate,Negative
http://www.biciclistul.ro/2017/05/25/cursiera-mea-cauciucuri-noi-vittoria-rubino-iv-graphene/,Sport,Positive
http://feedproxy.google.com/~r/MediafaxSport/~3/n5ilI2hx910/sebastian-vettel-a-castigat-marele-premiu-de-formula-1-al-principatului-monaco-16390927,Automobile,Positive
https://laboratoruldecariere.ro/conex-summer-internship-2017/,Business,Neutral
http://www.contributors.ro/editorial/lectia-corectitudinii-politice/,Social,Neutral
http://feedproxy.google.com/~r/MediafaxEconomic/~3/zim8uincIpk/de-ce-ar-putea-intra-america-intr-un-razboi-comercial-cu-germania-semnele-care-prevestesc-fragmentarea-comertului-global-si-a-lumii-16391600,Politic,Negative
http://casepractice.ro/emag-aer-conditionat-5-modele-avantajoase-pentru-locuinta-ta/,DIY,Neutral
https://ideipentruvacanta.ro/bilete-tren-grecia-cat-costa-o-calatorie/,Turism & Calatorii,Neutral
https://start-up.ro/baterie-externa-adata-d8000l/,Stiinta & Tehnologie,Neutral
http://alerg.ro/recomandare-race-to-nature-trail-family-run.html,Sport,Neutral
https://ideipentruvacanta.ro/cele-mai-frumoase-castele-din-romania/,Turism & Calatorii,Positive
http://destinatii.eu/calatoria-mea-prin-transilvania-videoclipul-care-i-a-cucerit-pe-straini/,Turism & Calatorii,Positive
https://www.tabu.ro/top-10-cele-mai-drastice-transformari-ale-actorilor/,Monden,Neutral
https://www.topfitness.ro/9-alimente-pentru-mai-multa-energie/,Sanatate,Positive
https://www.paradisverde.ro/arta-stiinta-vinului/cum-se-alege-vinul-pentru-nunta,Gastronomie,Neutral
http://amfostacolo.ro/blog/?p=2666,Turism & Calatorii,Neutral
http://www.finantare.ro/companiile-romanesti-au-un-grad-mare-de-indatorare-si-o-structura-de-conducere-slaba-2.html,Business,Negative
https://www.menshealth.ro/sanatate/icee-health-2017-noutatile-din-sanatate-si-sistemul-medical/,Medical,Neutral
http://feedproxy.google.com/~r/MediafaxEconomic/~3/l3lkSBHDKnQ/studiu-un-roman-din-trei-ar-lua-un-credit-pentru-cumpararea-sau-renovarea-unei-locuinte-bauspar-singura-varianta-ca-sa-si-repare-casa-pentru-54-dintre-clientii-bancilor-pentru-locuinte-16392154,Economic,Negative
http://www.biciclistul.ro/2017/05/30/cum-fost-la-ocean-lava-muntenegru-concurs-de-triatlon-pe-distanta-half-ironman/,Sport,Neutral
http://www.turismistoric.ro/haideti-la-targul-creatorilor-populari/,Arta & Traditii,Positive
http://reptilianul.ro/2017/01/16/conac-breaza/,Turism & Calatorii,Neutral
http://casepractice.ro/case-cu-aspect-rustic-vechile-retete/,DIY,Neutral
http://www.clicksanatate.ro/Ce-gustari-sanatoase-sa-iei-la-plaja_0_18420.html,Sanatate,Positive
https://povesteacasei.ro/design-geometric-intr-o-amenajare-contemporana,DIY,Positive
http://www.mediafax.ro/life-inedit/netflix-a-comandat-productia-primului-serial-turcesc-al-retelei-despre-istoria-imperiului-otoman-16393380,Divertisment,Neutral
http://feedproxy.google.com/~r/MediafaxCultura/~3/mZEnxC4nB5o/semnificatii-istorice-pentru-ziua-de-30-mai-16392438,Istorie,Neutral
http://stiintasitehnica.com/test-nissan-juke-inovator-funky-sau-neserios/,Automobile,Neutral
http://www.formula-as.ro/2017/1267/cititorii-intreaba-48/vreau-sa-mi-salvez-sotia-care-are-cancer-mamar-22328,Sanatate,Negative
https://povesteacasei.ro/o-locuinta-primitoare-amenajata-in-constanta,DIY,Neutral
http://feedproxy.google.com/~r/Go4itro-Stiri/~3/PZUTE2pQetk/,Medical,Neutral
https://www.agerpres.ro/politica/2017/05/30/ministrul-turismului-nu-se-poate-schimba-brandul-de-tara-ar-insemna-sa-dam-inapoi-comisiei-europene-850-000-euro-13-39-40,Politic,Neutral
http://feedproxy.google.com/~r/promotor/VyzG/~3/UP3xomYAFuQ/a-pus-o-poza-pe-insta-si-s-a-trezit-cu-20-de-milioane-de-fani.-un-singur-detaliu-termina-instantaneu-orice-barbat-16393412,Sanatate,Positive
http://www.b1.ro/stiri/eveniment/social-democratul-eugen-bejinariu-scapa-de-urmarirea-penala-deputatii-au-respins-prin-vot-cererea-dna-din-dosarul-microsoft-187154.html,Politic,Negative
https://www.totb.ro/cinci-dezbateri-pe-teme-actuale-de-mediu-la-pelicam-editia-a-sasea/,Natura & Ecologie,Neutral
http://www.contributors.ro/global-europa/valorile-europene-versus-valorile-tradi%c8%9bionale-%c8%99i-subtextul-geopolitic-din-moldova/,Politic,Negative
http://feedproxy.google.com/~r/promotor/VyzG/~3/7_7dpUqC_A4/se-pregateste-productia-noului-model-la-mioveni-16393631,Automobile,Neutral
http://www.rostonline.ro/2017/05/alfabet-confesional-viii/,Religie,Neutral
https://www.natgeo.ro/noutati/noutati-noutati/23941-lasati-copiii-sa-vina-la-maraton,Sport,Positive
http://www.csid.ro/rd-16391722,Sanatate,Negative
https://www.techcafe.ro/news/hacktalks-startul-maratonului-programare-hacktm-2017/,IT&C,Positive
https://www.menshealth.ro/fitness/principiile-zonei-mediane/,Sanatate,Positive
https://www.totb.ro/povestea-pasarilor-din-colinele-transilvaniei/,Natura & Ecologie,Neutral
http://angajatorulmeu.ro/pitesti-adient-produce-conceptul-de-tapiterie-zip-collection-pentru-renault-captur-facelift/,Automobile,Neutral
https://www.cariereonline.ro/actual/studiu-debutantii-afaceri-au-deschis-ultimii-sase-ani-peste-33000-de-companii,Business,Positive
https://www.computerblog.ro/video-youtube/nou-film-din-seria-harry-potter-voldemort.html,Divertisment,Neutral
http://www.dietetik.ro/inghetata-cu-capsuni-lapte-de-cocos-si-avocado/14819.html,Gastronomie,Neutral
http://feedproxy.google.com/~r/Go4itro-Stiri/~3/sVgGB3LYmCI/,IT&C,Neutral
https://www.newmoney.ro/emag-a-cumparat-operatorul-de-curierat-rapid-sameday-courier/,Business,Positive
https://www.iqool.ro/conferinta-sustinuta-de-ion-vartic-pe-29-mai-la-muzeul-national-al-literaturii-romane/,Educatie,Positive
https://www.superghid.ro/cum-alegi-cel-mai-bun-balansoar-de-gradina/,DIY,Positive
https://povesteacasei.ro/amenajare-cu-stil-intr-un-apartament-modern,DIY,Neutral
http://www.tarancutaurbana.ro/o-noua-campanie-de-promovare-turistica-a-romaniei-marca-artcraft-romania/,Turism & Calatorii,Positive
https://www.bucataras.ro/retete/desert-mere-coapte-82943.html,Gastronomie,Positive
http://www.andreearaicu.ro/moda/5-rochii-office-friendly,Moda & Frumusete,Positive
http://www.capital.ro/clubul-cfr-cluj-a-iesit-din-procedura-de-insolventa.html,Sport,Positive
https://start-up.ro/public-square-mediahuis-achizitie/,Business,Positive
http://www.csid.ro/rd-16391752,Social,Negative
http://www.formula-as.ro/2017/1267/pagina-specialistilor-52/raspuns-pentru-anonim-f-as-nr-1234-ma-balonez-indiferent-ce-as-manca-22330,Sanatate,Negative
http://www.biciclistul.ro/2017/05/19/aventura-si-premii-atractive-la-competitia-la-broaste/,Sport,Positive
https://www.superghid.ro/cum-alegi-cea-mai-buna-umbrela-de-terasa-si-gradina/,DIY,Positive
http://feedproxy.google.com/~r/MediafaxEconomic/~3/Fr8lZfOxxcs/greva-controlorilor-trafic-aerian-suspendata-incepand-ora-12-10-zeci-pasageri-aeroportul-henri-coanda-bucuresti-asteptarea-curselor-sindicatul-anunta-protestul-reluat-oricand-live-text-16393193,Social,Negative
http://destinatii.eu/ramadan-in-dubai-iata-ce-trebuie-sa-stiti-despre-aceasta-perioada/,Turism & Calatorii,Positive
http://reptilianul.ro/2017/04/12/satul-selistat/,Turism & Calatorii,Neutral
http://www.andreearaicu.ro/proiecte-speciale/protectie-solara-si-regenerare-naturala,Sanatate,Positive
http://feedproxy.google.com/~r/MediafaxSport/~3/ph1iGF9jALQ/clubul-de-fotbal-cfr-cluj-a-iesit-din-insolventa-16393750,Sport,Positive
https://www.agerpres.ro/politica/2017/05/30/iordache-despre-rezultatul-votului-in-cazul-bejinariu-ce-legatura-are-imaginea-parlamentului--13-36-44,Politic,Negative
https://www.prwave.ro/blog/index.php/2013/09/06/cum-sa-pierzi-un-client-in-trei-emailuri/,Business,Negative
http://www.contributors.ro/global-europa/de-ce-stanga-iubeste-rusia/,Politic,Negative
http://www.cunoastelumea.ro/misterul-pietrelor-care-plutesc-in-apa-a-fost-elucidat-recent-cu-ajutorul-razelor-x/,Stiinta & Tehnologie,Neutral
http://www.clicksanatate.ro/De-ce-sunt-importanti-hormonii-tiroidieni_0_18441.html,Medical,Neutral
http://alerg.ro/iarasi-despre-regulamente-un-caz-la-semimaratonul-bucuresti.html,Sport,Negative
https://www.totb.ro/au-dat-orasul-pe-viata-la-tara-si-acum-primesc-oaspeti-care-vor-sa-traiasca-in-ritmul-naturii-din-podisul-hartibaciului/,Social,Positive
http://www.spatiulconstruit.ro/foto/astuparea-fisurilor-penetron-hidroizolatii-si-impermeabilizare-pentru-structuri-din-beton-penetron-object_id=215411,DIY,Neutral
http://stiintasitehnica.com/olduvai-gorge-povestea-originii-umanitatii/,Istorie,Negative
http://www.identitatea.ro/jeleul-de-aur-inventat-romania-ce-gust/,Gastronomie,Positive
https://www.divahair.ro/frumusete/cum-pori-genele-petala-tendina-verii-2017?utm_source=tpu.ro&utm_medium=site&utm_campaign=from-tpu,Moda & Frumusete,Positive
https://www.gazetadeagricultura.info/flori/19557-protectia-de-iarna-a-trandafirilor.html,DIY,Neutral
http://www.tarancutaurbana.ro/tibco-2017-targul-cumparaturilor-utile-pentru-intreaga-familie/,DIY,Positive
https://www.kudika.ro/articol/good-vibes/49928/trei-masti-de-fata-cu-pepene-galben.html,Moda & Frumusete,Neutral
http://www.businessmagazin.ro/actualitate/un-grup-de-investitori-americani-da-in-judecata-digi-dupa-listare-si-cere-daune-de-1-8-milioane-dolari-16393697,Business,Negative
http://legestart.ro/ce-retinem-despre-noul-formular-014-privind-modificarea-anului-fiscal/,Legal,Neutral
http://destinatii.eu/oferte-pentru-toate-bugetele-mini-concediu-de-rusalii-relaxare-la-preturi-mici/,Turism & Calatorii,Positive
http://www.casadex.ro/2017/05/oferta-amenajare-trotuare-pluviala-alei-borduri-teren-casa-iasi-miroslava/,DIY,Neutral
https://www.iqool.ro/urzeala-doi-performance-cadrul-expozitiei-de-la-muzeul-national-al-taranului-roman/,Arta & Traditii,Positive
http://www.b1.ro/stiri/eveniment/schimbari-de-ultima-ora-la-ministerul-justitiei-tudorel-toader-dat-jos-din-functie-de-un-copil-187262.html,Politic,Neutral
http://okmagazine.ro/people/in-formula-completa-la-prima-petrecere-de-vara-marca-ok-radu-sirbu-sotia-sa-si-cei-trei-copii/index.html,Monden,Positive
http://www.capital.ro/raportul-de-atribuire-pentru-lotul-5-la-comarnic-brasov.html,Automobile,Neutral
https://www.agerpres.ro/politica/2017/05/31/cristian-seidler-usr-legea-salarizarii-este-scrisa-pe-genunchi-are-mari-hibe-14-16-17,Economic,Negative
http://amfostacolo.ro/blog/?p=2603,Turism & Calatorii,Neutral
http://www.dietetik.ro/idee-de-pranz-de-dieta-salata-cu-fasole-verde-si-branza-feta/14813.html,Gastronomie,Neutral
http://www.casadex.ro/2017/05/inchiderea-balconului-avantaje-dezavantaje-si-informatii-utile/,DIY,Neutral
http://pemotoare.ro/iubim-2-roti-2017-sarbatoarea-motociclismului/,Automobile,Neutral
http://www.businessmagazin.ro/actualitate/segmentul-de-piata-otc-din-romania-crestere-de-22-in-primele-trei-luni-ale-anului-2017-16394895,Business,Positive
http://pemotoare.ro/s-a-deschis-transalpina/,Automobile,Neutral
https://ideipentruvacanta.ro/cat-costa-o-vacanta-pe-insula-primaverii-vesnice-un-paradis-exotic-din-europa/,Turism & Calatorii,Positive
https://www.computerblog.ro/gadget/evolio-x-watch-sport-ceas-cu-gps-pentru-sportivi.html,Stiinta & Tehnologie,Neutral
http://miscareaderezistenta.ro/muzica/la-concertul-al-di-meola-de-la-timisoara-bilete-la-pret-redus-42268.html,Divertisment,Positive
https://www.cariereonline.ro/leadership/pentru-cei-care-doresc-sa-invete-si-sa-practice-coaching-ul-la-un-nivel-avansat,Business,Positive
http://www.rostonline.ro/2017/05/ca-o-lacrima-de-sange-s-a-mutat-la-domnul-monahul-ipatie-badica-corneliu-marcu-de-la-focsani/,Religie,Neutral
https://cariera.ejobs.ro/kaufland-spatiu-social-creativ-fabiz/,Business,Positive
https://www.superghid.ro/cum-alegi-cea-mai-buna-mobila-pentru-living/,DIY,Neutral
http://www.sfatulmedicului.ro/Cancer-de-piele/sfaturi-pentru-alegerea-celei-mai-potrivite-creme-de-protectie-solara_16141,Medical,Neutral
https://www.techcafe.ro/hardware/intel-a-prezentat-procesoarele-core-i9-la-computex-2017/,IT&C,Neutral
http://feedproxy.google.com/~r/MediafaxEconomic/~3/ppkG2J4KouA/cum-arata-logourile-cu-oi-folosite-in-romania-si-cine-sunt-cei-care-le-detin-simbolul-ales-de-producatori-de-siropuri-de-plante-si-o-stana-de-pe-transalpina-brandurile-de-tara-care-contin-animale-16394958,Business,Neutral
https://ideipentruvacanta.ro/oferte-vacante-topul-destinatiilor/,Turism & Calatorii,Neutral
http://www.csid.ro/rd-16394649,Sanatate,Negative
http://www.identitatea.ro/5-obiective-turistice-misterioase-din-romania-mit-sau-realitate/,Turism & Calatorii,Neutral
http://www.csid.ro/rd-16394655,Sanatate,Negative
https://www.iqool.ro/povestea-iubirii-ajunge-de-la-tiff-peste-50-de-cinematografe-din-25-de-orase/,Divertisment,Positive
https://www.techcafe.ro/news/emag-stock-busters-aduce-clientilor-reduceri-bune-50/,IT&C,Positive
http://www.clicksanatate.ro/S-au-descoperit-noi-gene-care-stau-la-baza-inteligentei_0_18471.html,Stiinta & Tehnologie,Neutral
http://www.casadex.ro/2017/05/pret-proiect-si-constructie-la-gata-casa-cu-beci-in-arges-zmeura/,DIY,Neutral
http://hyperflash.ro/33926-2/,Social,Positive
http://www.dietetik.ro/5-lucruri-care-te-impiedica-sa-slabesti-in-timpul-dietei/14823.html,Sanatate,Negative
https://www.paradisverde.ro/intretinerea-livezii/ghid-de-initiere-pentru-infiintarea-unei-livezi-familiale-cu-meri-peri-ciresi,DIY,Neutral
http://feedproxy.google.com/~r/MediafaxSport/~3/pkam-W6QTPM/sorana-cirstea-si-donna-vekic-abandon-in-primul-tur-al-probei-de-dublu-de-la-roland-garros-16395622,Sport,Negative
https://www.computerblog.ro/aplicatii-software/jocul-video-erepublik-a-fost-cumparat.html,Business,Positive
http://www.tarancutaurbana.ro/catina-romaneasca-numarul-1-in-lume-afla-toate-proprietatile-acestei-plante/,Sanatate,Positive
https://povesteacasei.ro/cum-sa-amenajezi-un-living-lung-si-ingust,DIY,Neutral
https://www.menshealth.ro/sex-relatii/lectii-despre-dorinta/,Relatii & Sex,Positive
http://www.mediafax.ro/life-inedit/fondatoarea-unui-iubit-lant-de-imbracaminte-pentru-femei-a-fost-in-trecut-iubita-unui-traficant-de-arme-16395237,Business,Positive
http://www.contributors.ro/administratie/nato-iese-din-joc-se-incalze%c8%99te-pe-margine-incalzirea-globala/,Politic,Negative
http://feedproxy.google.com/~r/MediafaxCultura/~3/ypvw76DoBhA/semnificatii-istorice-pentru-ziua-de-31-mai-16392442,Istorie,Neutral
http://www.spatiulconstruit.ro/foto/filtru-magnetic-pentru-centrala-tiemme-filtru-magnetic-sub-centrala-cu-robinet-sfera-tiemme-object_id=216032,DIY,Neutral
http://www.profit.ro/stiri/economie/guvernul-a-aprobat-23-milioane-lei-pentru-exproprierea-a-107-imobile-private-in-vederea-constructiei-pasajului-suprateran-de-la-domnesti-17011848,Economic,Neutral
http://www.rostonline.ro/2017/05/alfabet-confesional-ix/,Religie,Neutral
http://www.capital.ro/evolutii-financiar-bancare-si-bursiere-360.html,Economic,Neutral
http://www.andreearaicu.ro/dezvoltare-personala/cum-sa-iti-faci-sotul-fericit,Relatii & Sex,Positive
http://www.contributors.ro/editorial/trump-a-desfiintat-nato-pentru-ca-este-incult/,Politic,Positive
http://pemotoare.ro/2017-bmw-k1600gt-test-ride/,Automobile,Positive
https://www.menshealth.ro/fitness/functional-training-cea-mai-longeviva-forma-de-antrenament/,Sanatate,Positive
http://www.formula-as.ro/2017/1267/sub-lupa-41/revansa-lui-hagi-22315,Sport,Positive
http://www.smark.ro/articol/38945/10-ani-de-starbucks-vitan-pe-ritmuri-disco,Divertisment,Positive
https://www.computerblog.ro/dan/robotii-au-ocupat-bucurestiul-ce-urmeaza.html,IT&C,Positive
http://okmagazine.ro/royals/regina-letizia-aparitie-intr-o-rochie-sclipitoare-cand-s-a-intors-cu-spatele-toti-ochii-au-fost-pe/index.html,Monden,Positive
https://www.totb.ro/9-trupe-de-liceu-participa-la-cea-de-a-xii-a-editie-ideo-ideis/,Divertisment,Positive
http://www.contributors.ro/cultura/de-ce-e-slaba-emilia-sercan-pentru-ca-vrea-sa-fie-tare-in-fata-unui-santaj/,Politic,Negative
http://pemotoare.ro/tata-si-fiu-pe-drumul-oaselor/,Automobile,Positive
https://www.topfitness.ro/batoane-energizante-cu-miere-si-alune/,Gastronomie,Neutral
https://www.juridice.ro/513771/inceperea-urmaririi-penale-rem-continuarea-urmaririi-penale-fata-de-suspect-constitutionalitate.html,Legal,Neutral
https://cariera.ejobs.ro/introducere-in-pr-fundatia-calea-victoriei/,Educatie,Neutral
http://www.mediafax.ro/externe/activisti-ce-investigau-abuzuri-ale-fabricii-detinute-de-ivanka-trump-arestati-sau-disparuti-16395832,Politic,Negative
http://feedproxy.google.com/~r/Go4itro-Stiri/~3/hb7Zncc9BQ0/,Sanatate,Negative
http://reptilianul.ro/2017/04/04/hotel-lido/,Business,Neutral
http://feedproxy.google.com/~r/MediafaxCultura/~3/GP_yhJVYCIs/olivia-newton-john-diagnosticata-cu-cancer-pentru-a-doua-oara-16394742,Monden,Negative
http://www.emunte.ro/3-sfaturi-utile-cum-te-antrenezi-pentru-drumetiile-montane/,Sport,Neutral
http://www.b1.ro/stiri/externe/moscova-contrataca-cinci-diplomati-moldoveni-au-fost-expulzati-din-federatia-rusa-187306.html,Politic,Negative
